tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1956860,2,1956860,Nanocambridgea,,eukaryota,FALSE,61055.0234,100,100,6.10550234,20,,,89.189,37,10^-7.41084,,,,,,,,,,,,,,,,,[1956861]
1956861,1,1956860,Nanocambridgea sp. CG203,,eukaryota,FALSE,61055.0234,100,100,6.10550234,20,,,89.189,37,10^-7.41084,,,,,,,,,,,,,,,,,
355586,2,355586,Nesidiocoris,,eukaryota,FALSE,61055.0234,100,,,,,,,,,,,,,100,6.10550234,20,2,16,53.3532,28.75,10^0.128154,,,,,[355587]
355587,1,355586,Nesidiocoris tenuis,,eukaryota,FALSE,61055.0234,100,,,,,,,,,,,,,100,6.10550234,20,2,16,53.3532,28.75,10^0.128154,,,,,
197151,2,197151,Cloeon,,eukaryota,FALSE,61055.0234,100,,,,,,,,,,,,,100,6.10550234,20,,,98.105,27.65,10^1.49494e-05,,,,,[197152]
197152,1,197151,Cloeon dipterum,,eukaryota,FALSE,61055.0234,100,,,,,,,,,,,,,100,6.10550234,20,,,98.105,27.65,10^1.49494e-05,,,,,
5761,2,5761,Naegleria,,eukaryota,FALSE,60444.47316,100,99,10.68462909,35,,,93.3843,56.4062,10^-20.7667,0.00961987,0.0408136,,,100,0.610550234,2,,,52.35,31.5,10^1.2575e-05,,,,,"[5763, 5762]"
5763,1,5761,Naegleria fowleri,,eukaryota,FALSE,60444.47316,100,100,6.10550234,20,,,94.5858,47.7647,10^-16.5458,,,,,,,,,,,,,,,,,
5762,1,5761,Naegleria gruberi,,eukaryota,FALSE,50985.52366,100,99,4.579126755,15,,,92.0227,66.2,10^-25.5503,0.00961987,0.0408136,,,100,0.610550234,2,,,52.35,31.5,10^1.2575e-05,,,,,
148959,2,148959,Wallemia,,eukaryota,FALSE,59853.33599,44.27906865,44.27906865,30.5275117,100,,,87.0093,89.7826,10^-32.6262,0.247492,0.683845,,,-0.024514739,0.305275117,1,,,66.7,33,10^0.000255,0.326682,0.873225,,,"[1708541, 245174]"
1708541,1,148959,Wallemia mellicola,,eukaryota,FALSE,59853.33599,44.27906865,44.27906865,30.5275117,100,,,87.0093,89.7826,10^-32.6262,0.247492,0.683845,,,-100,0,0,,,0,0,10^0,0.23929,0.764789,,,
245174,1,148959,Wallemia ichthyophaga,,eukaryota,FALSE,0.006212377,0.830116705,,,,,,,,,,,,,0.830116705,0.305275117,1,,,66.7,33,10^0.000255,0.0675106,0.286423,,,
12914,2,12914,Acidianus,,archaea,FALSE,58424.51356,54.68090005,54.68090005,10.68462909,35,,,83.1669,66.4706,10^-16.9323,0.0458585,0.194561,,,,,,,,,,,,,,,[312539]
312539,1,12914,Acidianus sulfidivorans,,archaea,FALSE,58424.51356,100,100,10.68462909,35,,,83.1669,66.4706,10^-16.9323,,,,,,,,,,,,,,,,,
2692417,2,2692417,Ktedonosporobacter,,bacteria,FALSE,58002.27223,100,100,5.800227223,19,,,92.308,39,10^-10.1327,,,,,,,,,,,,,,,,,[2509675]
2509675,1,2692417,Ktedonosporobacter rubrisoli,,bacteria,FALSE,58002.27223,100,100,5.800227223,19,,,92.308,39,10^-10.1327,,,,,-100,0,0,,,0,0,10^0,0.0480993,0.204068,,,
154170,2,154170,Saprinus,,eukaryota,FALSE,58002.27223,100,100,5.800227223,19,,,85.8038,50.7368,10^-12.2941,,,,,,,,,,,,,,,,,[2055525]
2055525,1,154170,Saprinus sp. CSR024,,eukaryota,FALSE,58002.27223,100,100,5.800227223,19,,,85.8038,50.7368,10^-12.2941,,,,,,,,,,,,,,,,,
104264,2,104264,Cellulophaga,,bacteria,FALSE,57239.13496,66.96434483,66.96434483,9.768803743,32,,,87.9805,58.1379,10^-17.3241,0.0342639,0.145369,,,-100,0,0,,,0,0,10^0,0.0517498,0.219556,,,"[2686362, 979, 59600]"
2686362,1,104264,Cellulophaga sp. L1A9,,bacteria,FALSE,57239.13496,100,100,8.547703275,28,,,88.553,56.56,10^-17.03,,,,,,,,,,,,,,,,,
979,1,104264,Cellulophaga lytica,,bacteria,FALSE,6132.76446,100,100,0.915825351,3,,,85,60,10^-16.1213,,,,,,,,,,,,,,,,,
59600,1,104264,Cellulophaga algicola,,bacteria,FALSE,2044.25482,100,100,0.305275117,1,,,82.609,92,10^-28.287,,,,,,,,,,,,,,,,,
1485594,2,1485594,Methyloligella,,bacteria,FALSE,54949.52106,100,100,5.494952106,18,1,18,83.495,206,10^-43.6421,,,,,-100,0,0,,,0,0,10^0,0.0146245,0.0620466,,,[2742204]
2742204,1,1485594,Methyloligella sp. GL2,,bacteria,FALSE,54949.52106,100,100,5.494952106,18,1,18,83.495,206,10^-43.6421,,,,,,,,,,,,,,,,,
220872,2,220872,Tegillarca,,eukaryota,FALSE,54949.52106,100,100,5.494952106,18,,,88.1911,44.7647,10^-10.8803,,,,,,,,,,,,,,,,,[220873]
220873,1,220872,Tegillarca granosa,,eukaryota,FALSE,54949.52106,100,100,5.494952106,18,,,88.1911,44.7647,10^-10.8803,,,,,,,,,,,,,,,,,
157304,2,157304,Anoplophora,,eukaryota,FALSE,54949.52106,100,-100,0,0,,,0,0,10^0,0.0337553,0.143212,,,100,5.494952106,18,1,16,43.2533,47.1667,10^0.746667,,,,,[217634]
217634,1,157304,Anoplophora glabripennis,Asian longhorned beetle,eukaryota,FALSE,54949.52106,100,-100,0,0,,,0,0,10^0,0.0337553,0.143212,,,100,5.494952106,18,1,16,43.2533,47.1667,10^0.746667,,,,,
4753,2,4753,Pneumocystis,,eukaryota,FALSE,54949.52106,100,100,6.716052574,22,,,93.1022,36.7273,10^-9.22372,,,,,100,0.305275117,1,,,90.3,31,10^9.91e-11,,,,,"[263815, 4754, 42068]"
263815,1,4753,Pneumocystis murina,,eukaryota,FALSE,54949.52106,100,100,5.494952106,18,,,94.0987,36.6111,10^-9.6652,,,,,,,,,,,,,,,,,
4754,1,4753,Pneumocystis carinii,,eukaryota,FALSE,9158.253509,100,100,0.915825351,3,,,88.889,36,10^-6.73655,,,,,,,,,,,,,,,,,
42068,1,4753,Pneumocystis jirovecii,,eukaryota,FALSE,6105.50234,100,100,0.305275117,1,,,87.805,41,10^-8.73863,,,,,100,0.305275117,1,,,90.3,31,10^9.91e-11,,,,,
4264,2,4264,Cynara,,eukaryota,FALSE,54949.52106,100,100,4.579126755,15,,,83.905,76.6,10^-22.9245,,,,,100,0.915825351,3,,,86.6333,30.6667,10^3.56667e-06,,,,,[4265]
4265,1,4264,Cynara cardunculus,,eukaryota,FALSE,54949.52106,100,100,4.579126755,15,,,83.905,76.6,10^-22.9245,,,,,100,0.915825351,3,,,86.6333,30.6667,10^3.56667e-06,,,,,
27320,2,27320,Metschnikowia,,eukaryota,FALSE,52600.66618,100,25.38666378,3.05275117,10,,,93.2042,95.8,10^-44.0529,0.0280825,0.119144,,,100,9.158253509,30,1,6,77.8909,33.2857,10^0.0120055,,,,,"[27322, 2163413, 2562755]"
27322,1,27320,Metschnikowia bicuspidata,,eukaryota,FALSE,52600.66618,100,15.1377174,1.831650702,6,,,95.5942,98.6667,10^-48.8424,0.0280825,0.119144,,,100,5.189676989,17,1,6,69.5154,33.9375,10^0.021001,,,,,
2163413,1,27320,Metschnikowia aff. pulcherrima,,eukaryota,FALSE,27521.97606,100,100,1.221100468,4,,,89.6192,91.5,10^-36.8686,,,,,100,2.442200936,8,,,92.7429,32.2857,10^1.95714e-05,,,,,
2562755,1,27320,Metschnikowia sp. JCM 33374,,eukaryota,FALSE,15263.75585,100,,,,,,,,,,,,,100,1.526375585,5,,,83.9,32.6,10^6.28206e-09,,,,,
72221,2,72221,Thelohania,,eukaryota,FALSE,51896.76989,100,,,,,,,,,,,,,100,5.189676989,17,2,16,41.7118,34.2353,10^0.144706,,,,,[164912]
164912,1,72221,Thelohania contejeani,,eukaryota,FALSE,51896.76989,100,,,,,,,,,,,,,100,5.189676989,17,2,16,41.7118,34.2353,10^0.144706,,,,,
58738,2,58738,Fopius,,eukaryota,FALSE,51896.76989,100,-100,0,0,,,0,0,10^0,0.0675106,0.286423,,,100,5.189676989,17,,,90.9176,29,10^6.9407e-05,,,,,[64838]
64838,1,58738,Fopius arisanus,,eukaryota,FALSE,51896.76989,100,-100,0,0,,,0,0,10^0,0.0675106,0.286423,,,100,5.189676989,17,,,90.9176,29,10^6.9407e-05,,,,,
35235,2,35235,Vavraia,,eukaryota,FALSE,51896.76989,100,,,,,,,,,,,,,100,5.189676989,17,1,15,39.0025,56.8,10^0.0156757,,,,,[103449]
103449,1,35235,Vavraia culicis,,eukaryota,FALSE,51896.76989,100,,,,,,,,,,,,,100,5.189676989,17,1,15,39.0025,56.8,10^0.0156757,,,,,
57515,2,57515,Nicrophorus,sexton beetles,eukaryota,FALSE,50897.70433,99,6.064301543,0.915825351,3,,,89.8403,48.3333,10^-14.161,0.0342639,0.145369,,,99,5.189676989,17,,,83.28,27.4,10^0.000178115,0.00961987,0.0408136,,,[110193]
110193,1,57515,Nicrophorus vespilloides,,eukaryota,FALSE,50897.70433,99,6.064301543,0.915825351,3,,,89.8403,48.3333,10^-14.161,0.0342639,0.145369,,,99,5.189676989,17,,,83.28,27.4,10^0.000178115,0.00961987,0.0408136,,,
877559,2,877559,Thecamonas,,eukaryota,FALSE,48844.01872,100,100,1.221100468,4,,,91.5377,48.3333,10^-14.1637,,,,,100,3.663301404,12,1,8,37.6495,38,10^0.690914,,,,,[529818]
529818,1,877559,Thecamonas trahens,,eukaryota,FALSE,48844.01872,100,100,1.221100468,4,,,91.5377,48.3333,10^-14.1637,,,,,100,3.663301404,12,1,8,37.6495,38,10^0.690914,,,,,
7053,2,7053,Photinus,,eukaryota,FALSE,48844.01872,100,100,1.526375585,5,,,89.8072,59.4,10^-19.3009,,,,,100,3.358026287,11,,,97.42,29.6,10^1.97315e-06,,,,,[7054]
7054,1,7053,Photinus pyralis,common eastern firefly,eukaryota,FALSE,48844.01872,100,100,1.526375585,5,,,89.8072,59.4,10^-19.3009,,,,,100,3.358026287,11,,,97.42,29.6,10^1.97315e-06,,,,,
34433,2,34433,Leucoagaricus,,eukaryota,FALSE,48844.01872,100,,,,,,,,,,,,,100,4.884401872,16,1,14,40.1189,34.625,10^0.245008,,,,,[1714833]
1714833,1,34433,Leucoagaricus sp. SymC.cos,,eukaryota,FALSE,48844.01872,100,,,,,,,,,,,,,100,4.884401872,16,1,14,40.1189,34.625,10^0.245008,,,,,
4107,2,4107,Solanum,,eukaryota,FALSE,47705.75176,44.41774042,44.41774042,59.52864781,195,,,87.7596,54.9563,10^-16.6006,1.01627,1.31732,,,-1.008766354,7.937153041,26,,,92.2958,31.625,10^8.12196e-06,154.637,145.425,,,"[28526, 4081, 50273, 4113, 2082851, 42755, 4083]"
28526,1,4107,Solanum pennellii,,eukaryota,FALSE,47705.75176,100,67.48335952,15.87430608,52,,,83.9433,45.383,10^-9.18041,0.111408,0.233582,,,100,1.221100468,4,,,91.7,32,10^4.47538e-08,,,,,
4081,1,4107,Solanum lycopersicum,tomato,eukaryota,FALSE,29369.25373,22.33043834,22.33043834,29.61168635,97,,,88.6563,46.9783,10^-12.6349,0.719672,1.29384,,,-1.051430429,1.526375585,5,,,90.8,32.2,10^9.36694e-08,154.397,145.393,,,
50273,1,4107,Solanum pinnatisectum,tansyleaf nightshade,eukaryota,FALSE,21695.40944,100,100,4.884401872,16,,,83.9775,73.5,10^-22.0456,,,,,,,,,,,,,,,,,
4113,1,4107,Solanum tuberosum,potato,eukaryota,FALSE,11265.34946,49.45963117,29.19004755,8.547703275,28,,,92.8711,85.6154,10^-37.6881,0.115691,0.288866,,,49.45963117,3.663301404,12,,,91.1167,31.8333,10^1.61932e-05,0.0173748,0.0737152,,,
2082851,1,4107,Solanum canasense,,eukaryota,FALSE,1355.96309,100,100,0.305275117,1,,,100,100,10^-55.6982,,,,,,,,,,,,,,,,,
42755,1,4107,Solanum spegazzinii,,eukaryota,FALSE,1355.96309,100,100,0.305275117,1,,,100,100,10^-55.6982,,,,,,,,,,,,,,,,,
4083,1,4107,Solanum chilense,,eukaryota,FALSE,7.842584566,5.093393285,,,,,,,,,,,,,5.093393285,1.526375585,5,,,98.15,30,10^1.44525e-09,0.0675106,0.286423,,,
71323,2,71323,Camelina,,eukaryota,FALSE,45891.57324,100,83.76412559,6.10550234,20,,,91.1803,63.75,10^-23.1392,0.017132,0.0726847,,,100,0.305275117,1,,,90.6,32,10^9.77e-13,,,,,[90675]
90675,1,71323,Camelina sativa,false flax,eukaryota,FALSE,45891.57324,100,83.76412559,6.10550234,20,,,91.1803,63.75,10^-23.1392,0.017132,0.0726847,,,100,0.305275117,1,,,90.6,32,10^9.77e-13,,,,,
462253,2,462253,Aplosporella,,eukaryota,FALSE,45791.26755,100,100,0.610550234,2,,,91.603,77.5,10^-32.1456,,,,,100,3.968576521,13,1,13,41.667,48,10^0.1,,,,,[462254]
462254,1,462253,Aplosporella prunicola,,eukaryota,FALSE,45791.26755,100,100,0.610550234,2,,,91.603,77.5,10^-32.1456,,,,,100,3.968576521,13,1,13,41.667,48,10^0.1,,,,,
63840,2,63840,Pheropsophus,,eukaryota,FALSE,45791.26755,100,100,4.579126755,15,,,91.2794,58.9231,10^-20.4654,,,,,,,,,,,,,,,,,[2055497]
2055497,1,63840,Pheropsophus sp. INB168,,eukaryota,FALSE,45791.26755,100,100,4.579126755,15,,,91.2794,58.9231,10^-20.4654,,,,,,,,,,,,,,,,,
4867,2,4867,Linderina,,eukaryota,FALSE,45791.26755,100,,,,,,,,,,,,,100,4.579126755,15,1,15,52,25,10^0.67,,,,,[61395]
61395,1,4867,Linderina pennispora,,eukaryota,FALSE,45791.26755,100,,,,,,,,,,,,,100,4.579126755,15,1,15,52,25,10^0.67,,,,,
4958,2,4958,Debaryomyces,,eukaryota,FALSE,44114.89627,14.31062132,14.31062132,31.44333705,103,,,93.6002,44.5494,10^-13.9774,1.16564,2.11575,,,-100,0,0,,,0,0,10^0,0.899579,1.47464,,,"[58627, 4959]"
58627,1,4958,Debaryomyces fabryi,,eukaryota,FALSE,44114.89627,99,99,31.13806193,102,,,93.6217,44.6444,10^-14.0426,0.0384219,0.16301,,,-100,0,0,,,0,0,10^0,0.212448,0.484575,,,
4959,1,4958,Debaryomyces hansenii,,eukaryota,FALSE,-1.706237704,-0.390561688,-0.390561688,0.305275117,1,,,91.667,36,10^-8.10892,1.12722,2.10452,,,-100,0,0,,,0,0,10^0,0.687131,1.09697,,,
2767878,2,2767878,Bombilactobacillus,,bacteria,FALSE,43805.05802,100,100,6.716052574,22,1,5,99.6364,130,10^-69.0717,,,,,100,0.610550234,2,,,100,32.5,10^6.21e-12,,,,,[1303590]
1303590,1,2767878,Bombilactobacillus bombi,,bacteria,FALSE,43805.05802,100,56.13350293,6.716052574,22,1,5,99.6364,130,10^-69.0717,0.0280825,0.119144,,,100,0.610550234,2,,,100,32.5,10^6.21e-12,,,,,
3913,2,3913,Vigna,,eukaryota,FALSE,43128.71054,23.49996933,23.49996933,33.88553798,111,,,91.2534,47.51,10^-14.2767,0.924011,1.40262,,,1.251098755,0.610550234,2,,,95.45,32.5,10^4.97e-11,0.224281,0.308744,,,"[157791, 3914, 3917]"
157791,1,3913,Vigna radiata,,eukaryota,FALSE,43128.71054,89.72902926,89.72902926,20.45343284,67,,,95.687,48.8621,10^-17.8744,0.0688817,0.227179,,,,,,,,,,,,,,,
3914,1,3913,Vigna angularis,adzuki bean,eukaryota,FALSE,5674.137225,49.40937229,49.40937229,4.884401872,16,,,86.903,50.8571,10^-12.6945,0.033281,0.0981822,,,7.244037453,0.305275117,1,,,90.9,33,10^7.72e-11,0.00961987,0.0408136,,,
3917,1,3913,Vigna unguiculata,cowpea,eukaryota,FALSE,1286.08279,6.401988147,6.401988147,8.547703275,28,,,84.2448,43.0357,10^-7.61565,0.821848,1.20679,,,0.289412281,0.305275117,1,,,100,32,10^2.22e-11,0.214661,0.313097,,,
295577,2,295577,Chthoniobacter,,bacteria,FALSE,42738.51638,100,100,4.273851638,14,,,96.8028,98.3077,10^-50.217,,,,,-100,0,0,,,0,0,10^0,0.208374,0.375304,,,[191863]
191863,1,295577,Chthoniobacter flavus,,bacteria,FALSE,42738.51638,100,100,4.273851638,14,,,96.8028,98.3077,10^-50.217,,,,,-100,0,0,,,0,0,10^0,0.208374,0.375304,,,
88014,2,88014,Eurytemora,,eukaryota,FALSE,42738.51638,100,,,,,,,,,,,,,100,4.273851638,14,1,9,58.0357,29,10^0.46286,,,,,[88015]
88015,1,88014,Eurytemora affinis,,eukaryota,FALSE,42738.51638,100,,,,,,,,,,,,,100,4.273851638,14,1,9,58.0357,29,10^0.46286,,,,,
45057,2,45057,Thrips,,eukaryota,FALSE,42738.51638,100,100,3.968576521,13,,,93.0895,46.9091,10^-15.1086,,,,,100,0.305275117,1,,,95.8,24,10^1.45e-06,,,,,[161013]
161013,1,45057,Thrips palmi,,eukaryota,FALSE,42738.51638,100,100,3.968576521,13,,,93.0895,46.9091,10^-15.1086,,,,,100,0.305275117,1,,,95.8,24,10^1.45e-06,,,,,
40886,2,40886,Anthriscus,,eukaryota,FALSE,42738.51638,100,100,4.273851638,14,,,88.889,36,10^-6.73655,,,,,,,,,,,,,,,,,[40888]
40888,1,40886,Anthriscus cerefolium,chervil,eukaryota,FALSE,42738.51638,100,100,4.273851638,14,,,88.889,36,10^-6.73655,,,,,,,,,,,,,,,,,
37414,2,37414,Physcomitrium,,eukaryota,FALSE,42738.51638,100,100,4.273851638,14,,,94.1017,40,10^-11.6095,,,,,,,,,,,,,,,,,[3218]
3218,1,37414,Physcomitrium patens,,eukaryota,FALSE,42738.51638,100,100,4.273851638,14,,,94.1017,40,10^-11.6095,,,,,,,,,,,,,,,,,
27492,2,27492,Myrmica,,eukaryota,FALSE,42738.51638,100,100,4.273851638,14,,,92.5857,92,10^-40.1184,,,,,,,,,,,,,,,,,[34708]
34708,1,27492,Myrmica ruginodis,,eukaryota,FALSE,42738.51638,100,100,4.273851638,14,,,92.5857,92,10^-40.1184,,,,,,,,,,,,,,,,,
13203,2,13203,Phlebotomus,,eukaryota,FALSE,42738.51638,100,,,,,,,,,,,,,100,4.273851638,14,1,14,52.778,36,10^0.062,,,,,[29031]
29031,1,13203,Phlebotomus papatasi,,eukaryota,FALSE,42738.51638,100,,,,,,,,,,,,,100,4.273851638,14,1,14,52.778,36,10^0.062,,,,,
34111,2,34111,Monoraphidium,,eukaryota,FALSE,41888.0199,99,99,4.273851638,14,1,11,88.4328,86.6429,10^-18.9463,0.00961987,0.0408136,,,,,,,,,,,,,,,[145388]
145388,1,34111,Monoraphidium neglectum,,eukaryota,FALSE,41888.0199,99,99,4.273851638,14,1,11,88.4328,86.6429,10^-18.9463,0.00961987,0.0408136,,,,,,,,,,,,,,,
102786,2,102786,Mikania,,eukaryota,FALSE,39685.76521,100,,,,,,,,,,,,,100,3.968576521,13,,,87.2154,30.3077,10^0.00010426,,,,,[192012]
192012,1,102786,Mikania micrantha,,eukaryota,FALSE,39685.76521,100,,,,,,,,,,,,,100,3.968576521,13,,,87.2154,30.3077,10^0.00010426,,,,,
68756,2,68756,Clavulina,,eukaryota,FALSE,39685.76521,100,,,,,,,,,,,,,100,3.968576521,13,1,12,49.2045,32.7273,10^0.245459,,,,,[1486700]
1486700,1,68756,Clavulina sp. PMI_390,,eukaryota,FALSE,39685.76521,100,,,,,,,,,,,,,100,3.968576521,13,1,12,49.2045,32.7273,10^0.245459,,,,,
51238,2,51238,Vanilla,,eukaryota,FALSE,39685.76521,100,,,,,,,,,,,,,100,3.968576521,13,2,13,46.5489,45.4545,10^0.102909,,,,,[51239]
51239,1,51238,Vanilla planifolia,,eukaryota,FALSE,39685.76521,100,,,,,,,,,,,,,100,3.968576521,13,2,13,46.5489,45.4545,10^0.102909,,,,,
47614,2,47614,Gossypioides,,eukaryota,FALSE,39685.76521,100,100,3.968576521,13,,,91.6586,43.0769,10^-12.2706,,,,,,,,,,,,,,,,,[47615]
47615,1,47614,Gossypioides kirkii,,eukaryota,FALSE,39685.76521,100,100,3.968576521,13,,,91.6586,43.0769,10^-12.2706,,,,,,,,,,,,,,,,,
35812,2,35812,Roseococcus,,bacteria,FALSE,39685.76521,100,100,3.968576521,13,,,94.4481,97.5833,10^-46.5029,,,,,-100,0,0,,,0,0,10^0,0.138026,0.290795,,,[2771361]
2771361,1,35812,Roseococcus sp. NIBR12,,bacteria,FALSE,39685.76521,100,100,3.968576521,13,,,94.4481,97.5833,10^-46.5029,,,,,,,,,,,,,,,,,
5806,2,5806,Cryptosporidium,,eukaryota,FALSE,39685.76521,100,100,8.242428158,27,,,92.095,48.7917,10^-14.8201,,,,,-100,0,0,,,0,0,10^0,0.0337553,0.143212,,,"[5808, 857276, 5807]"
5808,1,5806,Cryptosporidium muris,,eukaryota,FALSE,39685.76521,100,100,3.968576521,13,,,91.6895,49.3,10^-14.7747,,,,,,,,,,,,,,,,,
857276,1,5806,Cryptosporidium ubiquitum,,eukaryota,FALSE,30527.5117,100,100,3.05275117,10,,,93.975,44.2,10^-14.0602,,,,,,,,,,,,,,,,,
5807,1,5806,Cryptosporidium parvum,,eukaryota,FALSE,12211.00468,100,100,1.221100468,4,,,88.4085,59,10^-16.8336,,,,,-100,0,0,,,0,0,10^0,0.0337553,0.143212,,,
3898,2,3898,Trifolium,,eukaryota,FALSE,39345.52164,65.08499131,,,,,,,,,,,,,65.08499131,15.26375585,50,1,5,88.3721,32.7,10^0.0250007,0.0953732,0.233055,,,"[57577, 3900]"
57577,1,3898,Trifolium pratense,,eukaryota,FALSE,39345.52164,86.09842638,,,,,,,,,,,,,86.09842638,7.021327691,23,,,91.6565,32.1739,10^1.11941e-06,0.0267518,0.0812393,,,
3900,1,3898,Trifolium subterraneum,,eukaryota,FALSE,21650.33357,40.35790098,,,,,,,,,,,,,40.35790098,8.242428158,27,1,5,85.5743,33.1481,10^0.0462967,0.0686214,0.202533,,,
50385,2,50385,Diabrotica,,eukaryota,FALSE,39309.72101,78.30147214,78.30147214,6.410777457,21,,,86.5171,80.3,10^-27.4615,0.0192397,0.0816273,,,2.2096777,0.915825351,3,,,83.3333,29.3333,10^3.82333e-05,0.183821,0.331272,,,[50389]
50389,1,50385,Diabrotica virgifera,,eukaryota,FALSE,39309.72101,78.30147214,78.30147214,6.410777457,21,,,86.5171,80.3,10^-27.4615,0.0192397,0.0816273,,,2.2096777,0.915825351,3,,,83.3333,29.3333,10^3.82333e-05,0.183821,0.331272,,,
53335,2,53335,Pantoea,,bacteria,FALSE,39019.50768,5.60603148,-0.824593813,0.915825351,3,,,87.622,57.6667,10^-15.9295,3.77033,3.46171,,,5.60603148,72.65547784,238,1,228,62.7266,26.2522,10^5.76908e-05,11.8149,10.8527,,,"[2576757, 2576763, 2052056, 553, 592316, 1891675]"
2576757,1,53335,Pantoea sp. Taur,,bacteria,FALSE,39019.50768,100,,,,,,,,,,,,,100,69.60272667,228,1,228,61.538,26,10^6.02e-05,,,,,
2576763,1,53335,Pantoea sp. SoEX,,bacteria,FALSE,171.1381916,100,,,,,,,,,,,,,100,0.305275117,1,,,96.8,31,10^2.57e-11,,,,,
2052056,1,53335,Pantoea sp. MSR2,,bacteria,FALSE,171.1381916,100,,,,,,,,,,,,,100,0.305275117,1,,,96.9,32,10^6.1e-17,,,,,
553,1,53335,Pantoea ananatis,,bacteria,FALSE,44.27193606,3.23363941,-100,0,0,,,0,0,10^0,0.972834,1.07836,,,3.23363941,2.442200936,8,,,86.2875,31.75,10^4.3647e-06,0.285897,0.666835,,,
592316,1,53335,Pantoea sp. At-9b,,bacteria,FALSE,0.417927366,0.830117054,0.830117054,0.610550234,2,,,91.0715,45,10^-12.8163,0.135021,0.572846,,,,,,,,,,,,,,,
1891675,1,53335,Pantoea alhagi,,bacteria,FALSE,0.250297873,0.994318868,0.994318868,0.305275117,1,,,80.723,83,10^-22.156,0.0584981,0.248187,,,,,,,,,,,,,,,
4441,2,4441,Camellia,,eukaryota,FALSE,37459.48419,43.69819478,43.69819478,19.53760749,64,,,91.2959,40.7458,10^-10.4319,0.244636,0.441505,,,9.972297946,1.526375585,5,1,4,45.0608,33.8,10^0.112001,0.0438838,0.148661,,,[4442]
4442,1,4441,Camellia sinensis,,eukaryota,FALSE,37459.48419,43.69819478,43.69819478,19.53760749,64,,,91.2959,40.7458,10^-10.4319,0.244636,0.441505,,,9.972297946,1.526375585,5,1,4,45.0608,33.8,10^0.112001,0.0438838,0.148661,,,
441231,2,441231,Mecopoda,,eukaryota,FALSE,36633.01404,100,100,3.663301404,12,,,89.189,37,10^-7.41084,,,,,,,,,,,,,,,,,[441232]
441232,1,441231,Mecopoda elongata,,eukaryota,FALSE,36633.01404,100,100,3.663301404,12,,,89.189,37,10^-7.41084,,,,,,,,,,,,,,,,,
289280,2,289280,Arctia,,eukaryota,FALSE,36633.01404,100,-100,0,0,,,0,0,10^0,0.0192397,0.0816273,,,100,3.663301404,12,,,75.4061,32.4545,10^0.160911,,,,,[874455]
874455,1,289280,Arctia plantaginis,,eukaryota,FALSE,36633.01404,100,,,,,,,,,,,,,100,3.663301404,12,,,75.4061,32.4545,10^0.160911,,,,,
100474,2,100474,Batrachochytrium,,eukaryota,FALSE,36633.01404,100,100,3.663301404,12,,,94.737,38,10^-10.8302,,,,,,,,,,,,,,,,,[109871]
109871,1,100474,Batrachochytrium dendrobatidis,,eukaryota,FALSE,36633.01404,100,100,3.663301404,12,,,94.737,38,10^-10.8302,,,,,,,,,,,,,,,,,
97051,2,97051,Cinara,,eukaryota,FALSE,36633.01404,100,,,,,,,,,,,,,100,3.663301404,12,1,8,86.1433,27.9167,10^8.21168e-07,,,,,[506608]
506608,1,97051,Cinara cedri,,eukaryota,FALSE,36633.01404,100,,,,,,,,,,,,,100,3.663301404,12,1,8,86.1433,27.9167,10^8.21168e-07,,,,,
60496,2,60496,Thielaviopsis,,eukaryota,FALSE,36633.01404,100,,,,,,,,,,,,,100,3.663301404,12,2,12,50.8037,29.6667,10^0.68,,,,,[72032]
72032,1,60496,Thielaviopsis punctulata,,eukaryota,FALSE,36633.01404,100,,,,,,,,,,,,,100,3.663301404,12,2,12,50.8037,29.6667,10^0.68,,,,,
34487,2,34487,Conidiobolus,,eukaryota,FALSE,35695.63643,78.44857536,,,,,,,,,,,,,78.44857536,5.800227223,19,2,18,47.6942,28.1053,10^0.358957,0.0173748,0.0737152,,,[34488]
34488,1,34487,Conidiobolus coronatus,,eukaryota,FALSE,35695.63643,78.44857536,,,,,,,,,,,,,78.44857536,5.800227223,19,2,18,47.6942,28.1053,10^0.358957,0.0173748,0.0737152,,,
4181,2,4181,Sesamum,,eukaryota,FALSE,34077.30599,52.81371672,52.81371672,12.21100468,40,,,91.0013,65.0857,10^-23.7766,0.0710325,0.229864,,,5.321372125,0.610550234,2,,,93.95,33,10^3.06e-12,0.0258964,0.109869,,,[4182]
4182,1,4181,Sesamum indicum,sesame,eukaryota,FALSE,34077.30599,52.81371672,52.81371672,12.21100468,40,,,91.0013,65.0857,10^-23.7766,0.0710325,0.229864,,,5.321372125,0.610550234,2,,,93.95,33,10^3.06e-12,0.0258964,0.109869,,,
